CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_SEX,VIC_AGE_GROUP,VIC_RACE,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,JURISDICTION_CODE,HOUSING_PSA
7535824086,2022-09-21,08:02:10,2021-05-28,03:17:53,2020-06-29,491,Kidnapping,551,Fraud,COMPLETED,MISDEMEANOR,Maharashtra Police,Maharashtra,8,Outside,Residence,,,675463,649400,26.6605735,-71.915090,"-76.049460, 7.029064",Maharashtra Zone,Nagpur Police Station,M,25-44,Other Asian,18-24,White,M,11,11,6
4706627171,2024-02-21,20:29:42,2023-07-11,17:41:39,2023-09-18,719,Kidnapping,934,Assault,COMPLETED,VIOLATION,Punjab Police,Punjab,17,Inside,Residence,,,988630,981885,72.451218,-31.553526,"-21.5659895, 10.482123",Punjab Zone,Amritsar Police Station,F,25-44,Other Asian,<18,Other Asian,M,14,15,131
2819981380,2020-08-16,22:01:32,2021-09-30,12:16:09,2020-07-27,777,Theft,402,Assault,COMPLETED,FELONY,Punjab Police,Punjab,12,Inside,Park,,,953748,643241,-56.271594,-168.362571,"24.612771, -6.736080",Punjab Zone,Ludhiana Police Station,M,65+,White,45-64,Black,F,14,13,177
7495861514,2023-04-28,02:34:35,2022-04-14,08:01:08,2022-09-20,351,Fraud,333,Fraud,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,7,Outside,Street,,,905142,746337,-5.9189115,58.492682,"-1.9659585, -159.471905",Uttar Pradesh Zone,Kanpur Police Station,M,<18,Other Asian,25-44,Black,F,15,9,185
2026712989,2023-07-27,10:54:49,2021-06-27,10:06:17,2022-06-19,691,Vehicle Theft,627,Vehicle Theft,COMPLETED,MISDEMEANOR,West Bengal Police,West Bengal,14,Outside,Park,,,769162,992992,-41.1352685,-88.827462,"17.078723, -9.708234",West Bengal Zone,Howrah Police Station,F,<18,Other Asian,45-64,White,F,22,16,200
1863606734,2023-02-16,09:30:41,2022-04-06,01:51:26,2022-04-25,153,Cyber Crime,530,Drug Trafficking,COMPLETED,FELONY,Tamil Nadu Police,Tamil Nadu,45,Inside,Commercial,,,766379,529169,-4.6842105,108.924392,"-10.7825735, -155.345568",Tamil Nadu Zone,Chennai Police Station,M,65+,Indian,65+,Indian,F,7,14,119
5073843400,2023-07-14,15:43:39,2023-01-16,06:50:04,2024-08-26,447,Assault,697,Domestic Violence,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,86,Inside,Street,,,867476,888406,87.2697415,-69.071976,"79.5511485, -39.221317",Uttar Pradesh Zone,Noida Police Station,M,45-64,White,<18,White,F,24,7,1
9930736451,2020-01-22,02:34:51,2023-09-03,00:26:21,2021-09-21,668,Domestic Violence,169,Dowry Death,COMPLETED,MISDEMEANOR,Rajasthan Police,Rajasthan,74,Inside,Commercial,,,946758,571312,81.705989,-74.079257,"-69.6205795, 81.970405",Rajasthan Zone,Jodhpur Police Station,M,65+,Indian,65+,Other Asian,M,17,5,127
2394012621,2020-02-14,04:10:18,2020-05-05,02:35:14,2023-02-25,489,Vehicle Theft,397,Assault,ATTEMPTED,VIOLATION,Maharashtra Police,Maharashtra,12,Inside,Residence,,,670350,651140,20.200359,-132.663235,"59.1933375, 121.158731",Maharashtra Zone,Nagpur Police Station,M,18-24,White,<18,White,M,3,19,132
8195871842,2022-08-03,17:23:54,2023-01-07,00:31:35,2023-01-05,511,Kidnapping,478,Dowry Death,ATTEMPTED,VIOLATION,Karnataka Police,Karnataka,10,Inside,Park,,,630537,523784,59.346802,-143.955816,"77.4899835, 161.700406",Karnataka Zone,Bangalore Police Station,F,65+,Indian,<18,Black,F,6,19,3
4630275382,2023-12-14,05:30:07,2020-08-21,09:09:13,2021-12-26,884,Theft,786,Kidnapping,ATTEMPTED,MISDEMEANOR,Bihar Police,Bihar,42,Inside,Commercial,,,601508,655654,23.9811785,100.016260,"-13.495057, 155.793334",Bihar Zone,Bhagalpur Police Station,F,65+,Indian,65+,White,F,7,17,136
9706821521,2022-09-04,11:30:07,2024-02-15,07:43:13,2022-11-19,786,Domestic Violence,794,Domestic Violence,ATTEMPTED,VIOLATION,Punjab Police,Punjab,26,Outside,Commercial,,,984929,786946,-7.650159,38.310146,"71.0513095, 33.520178",Punjab Zone,Ludhiana Police Station,M,25-44,White,45-64,Indian,F,2,6,158
7470573392,2023-12-10,16:58:50,2021-01-09,14:52:29,2024-03-18,760,Assault,377,Dowry Death,COMPLETED,FELONY,Karnataka Police,Karnataka,87,Inside,Park,,,946306,503151,48.3407125,80.849900,"-43.4426765, 71.933496",Karnataka Zone,Mysore Police Station,F,65+,Other Asian,25-44,Other Asian,M,25,16,79
1770637312,2022-07-27,07:08:29,2023-04-23,13:54:55,2020-10-25,820,Theft,841,Domestic Violence,COMPLETED,VIOLATION,Bihar Police,Bihar,18,Outside,Commercial,,,613286,611029,23.1663555,-119.125904,"17.854069, -59.515549",Bihar Zone,Bhagalpur Police Station,M,18-24,Black,65+,Indian,M,17,16,32
6515026734,2020-04-25,23:17:39,2022-09-17,14:32:33,2023-03-10,911,Cyber Crime,755,Fraud,COMPLETED,MISDEMEANOR,Karnataka Police,Karnataka,83,Inside,Commercial,,,836985,988369,-27.363176,37.911386,"-83.9390165, -25.752609",Karnataka Zone,Hubli Police Station,M,18-24,Black,18-24,Indian,F,13,17,62
840713092,2024-08-24,11:16:06,2021-10-22,23:28:10,2024-01-28,240,Vehicle Theft,201,Assault,ATTEMPTED,VIOLATION,Uttar Pradesh Police,Uttar Pradesh,96,Outside,Park,,,588193,950928,33.331675,-178.891011,"36.018100, 91.731195",Uttar Pradesh Zone,Noida Police Station,F,18-24,White,65+,Black,M,14,15,12
5164270226,2024-08-04,11:22:18,2020-09-24,06:44:56,2021-06-21,360,Drug Trafficking,465,Assault,ATTEMPTED,VIOLATION,Uttar Pradesh Police,Uttar Pradesh,23,Inside,Residence,,,539533,885946,-19.1978035,25.480310,"-68.754356, 100.110410",Uttar Pradesh Zone,Noida Police Station,F,25-44,White,65+,Other Asian,M,22,3,133
1958440702,2023-07-11,23:33:20,2024-06-18,16:34:49,2022-01-05,618,Murder,892,Assault,COMPLETED,MISDEMEANOR,Rajasthan Police,Rajasthan,100,Inside,Commercial,,,910977,697797,-32.466579,174.892484,"85.0517275, 173.660142",Rajasthan Zone,Jodhpur Police Station,F,18-24,White,45-64,Indian,F,9,15,130
3869982321,2021-03-01,20:33:55,2022-12-29,12:17:45,2023-04-13,226,Vehicle Theft,450,Kidnapping,COMPLETED,VIOLATION,Karnataka Police,Karnataka,57,Outside,Park,,,542448,978027,34.318316,7.448234,"-38.976530, 59.294397",Karnataka Zone,Mysore Police Station,M,45-64,Black,25-44,Black,M,8,12,62
1788192913,2024-09-09,16:03:59,2022-06-25,10:34:18,2023-11-06,908,Vehicle Theft,268,Drug Trafficking,COMPLETED,VIOLATION,Maharashtra Police,Maharashtra,1,Outside,Park,Nagpur,,534148,646674,-40.583431,-114.265307,"18.985597, -107.879629",Maharashtra Zone,Nagpur Police Station,F,<18,Other Asian,25-44,White,F,21,18,139
597410503,2024-05-25,14:36:49,2023-07-24,14:16:06,2021-02-20,220,Drug Trafficking,149,Fraud,ATTEMPTED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,72,Outside,Street,,,621211,696280,-47.534743,61.341167,"-15.085037, -72.009596",Uttar Pradesh Zone,Noida Police Station,F,65+,Black,<18,Other Asian,F,16,9,125
3567525152,2020-01-09,04:38:12,2024-04-19,08:16:40,2022-12-14,204,Drug Trafficking,877,Assault,ATTEMPTED,FELONY,Gujarat Police,Gujarat,31,Inside,Commercial,,,748013,937532,13.8562875,-147.087332,"-25.4913795, 45.334657",Gujarat Zone,Ahmedabad Police Station,F,65+,Other Asian,45-64,White,F,19,6,62
949288391,2023-11-09,17:10:31,2024-06-27,02:27:53,2021-07-18,172,Domestic Violence,864,Vehicle Theft,COMPLETED,VIOLATION,Maharashtra Police,Maharashtra,42,Inside,Public Transport,,,796322,838792,47.2228075,164.911217,"-74.6618155, -12.335123",Maharashtra Zone,Pune Police Station,M,<18,Other Asian,25-44,Other Asian,M,2,4,19
6983817489,2022-11-30,02:33:26,2020-02-10,06:28:37,2020-01-15,136,Dowry Death,520,Cyber Crime,ATTEMPTED,VIOLATION,Maharashtra Police,Maharashtra,2,Inside,Street,,,559426,684097,50.8249615,40.707748,"-34.4664755, -167.473360",Maharashtra Zone,Nagpur Police Station,F,<18,Indian,65+,Black,M,19,4,86
741458209,2023-10-10,19:25:51,2022-03-27,19:49:02,2023-06-17,537,Kidnapping,771,Kidnapping,ATTEMPTED,MISDEMEANOR,Rajasthan Police,Rajasthan,7,Outside,Street,,,786674,554434,-48.3524835,166.819752,"86.3962385, 100.281072",Rajasthan Zone,Jodhpur Police Station,F,45-64,White,18-24,Indian,F,9,2,53
7388532965,2022-12-25,03:16:28,2023-01-05,10:47:28,2022-03-11,106,Domestic Violence,516,Cyber Crime,ATTEMPTED,MISDEMEANOR,Punjab Police,Punjab,31,Outside,Street,Ludhiana,,775026,711624,-11.2528495,171.939832,"44.3329225, -57.032261",Punjab Zone,Ludhiana Police Station,F,65+,Other Asian,65+,Other Asian,M,3,4,109
3300426772,2022-03-17,21:08:46,2021-09-27,14:57:54,2021-04-02,341,Drug Trafficking,651,Cyber Crime,ATTEMPTED,FELONY,Gujarat Police,Gujarat,37,Outside,Public Transport,,,902308,559264,10.1784005,-5.531632,"-63.3011125, 115.628579",Gujarat Zone,Ahmedabad Police Station,F,45-64,Black,45-64,Black,F,25,1,196
612334182,2022-11-16,22:50:31,2021-08-28,11:32:34,2020-10-03,996,Assault,993,Theft,COMPLETED,FELONY,Bihar Police,Bihar,50,Outside,Residence,,,973320,984696,-59.514205,58.955307,"-71.9043285, 121.864834",Bihar Zone,Gaya Police Station,M,25-44,White,45-64,White,M,20,14,174
1492846574,2024-08-04,17:48:57,2023-08-30,23:15:32,2022-06-23,110,Assault,845,Assault,COMPLETED,MISDEMEANOR,Maharashtra Police,Maharashtra,2,Inside,Street,,,561290,742250,5.7625505,158.574406,"82.860811, 145.571652",Maharashtra Zone,Nagpur Police Station,F,18-24,Other Asian,18-24,Indian,M,7,18,121
3141322971,2024-08-02,23:13:08,2022-12-05,06:11:27,2021-10-22,788,Kidnapping,315,Fraud,COMPLETED,FELONY,West Bengal Police,West Bengal,4,Outside,Street,,,628890,984183,-0.2173795,79.016609,"-41.8581455, -60.507493",West Bengal Zone,Siliguri Police Station,M,18-24,White,18-24,Black,F,21,14,90
2109058563,2024-01-17,09:30:37,2021-09-28,21:02:16,2020-02-28,196,Theft,181,Drug Trafficking,ATTEMPTED,MISDEMEANOR,Punjab Police,Punjab,18,Outside,Street,Ludhiana,,981035,639283,-56.5333085,-171.772707,"-42.0842665, -159.865934",Punjab Zone,Ludhiana Police Station,F,65+,Other Asian,<18,Other Asian,F,8,12,65
9152292571,2024-07-16,22:25:56,2022-11-01,15:42:00,2023-05-09,774,Drug Trafficking,305,Drug Trafficking,COMPLETED,MISDEMEANOR,Maharashtra Police,Maharashtra,38,Inside,Public Transport,,,520068,658377,45.531220,11.051876,"41.669622, 137.058451",Maharashtra Zone,Pune Police Station,F,18-24,Other Asian,65+,Other Asian,F,5,2,26
5754339740,2024-07-06,16:57:17,2020-07-30,05:38:52,2022-08-21,271,Vehicle Theft,920,Kidnapping,COMPLETED,FELONY,Rajasthan Police,Rajasthan,77,Outside,Street,,,727040,736190,38.219117,-157.084443,"84.950949, 54.370322",Rajasthan Zone,Udaipur Police Station,M,18-24,Other Asian,65+,White,F,17,10,65
5294704050,2024-03-22,08:02:45,2022-11-12,13:55:18,2022-01-01,428,Domestic Violence,795,Cyber Crime,ATTEMPTED,MISDEMEANOR,Punjab Police,Punjab,46,Inside,Street,Ludhiana,,868015,530552,40.246041,-27.728280,"-89.3341985, 96.113499",Punjab Zone,Ludhiana Police Station,M,<18,Black,45-64,Black,M,13,5,114
7991529228,2024-01-16,23:41:14,2022-02-01,11:16:12,2022-04-02,577,Murder,391,Drug Trafficking,ATTEMPTED,MISDEMEANOR,Punjab Police,Punjab,97,Outside,Street,,,900389,592242,48.541055,3.570238,"-19.718879, -162.187048",Punjab Zone,Ludhiana Police Station,F,65+,Other Asian,<18,Other Asian,M,15,4,12
7367999796,2023-12-20,05:12:59,2022-07-14,20:34:46,2021-06-18,701,Domestic Violence,383,Kidnapping,ATTEMPTED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,75,Outside,Public Transport,,,743339,874586,52.147472,-179.534252,"-4.435407, -1.721049",Tamil Nadu Zone,Chennai Police Station,M,45-64,Black,65+,Other Asian,F,15,1,42
8528435604,2022-09-07,13:33:28,2022-06-01,04:48:14,2020-11-30,741,Vehicle Theft,740,Kidnapping,COMPLETED,FELONY,Uttar Pradesh Police,Uttar Pradesh,13,Inside,Residence,,,554190,520963,-16.9180655,39.418645,"-19.950491, 164.296356",Uttar Pradesh Zone,Kanpur Police Station,F,65+,Indian,18-24,Indian,M,24,19,17
1715818457,2022-05-22,06:10:59,2020-04-07,03:23:52,2023-01-15,935,Domestic Violence,306,Cyber Crime,COMPLETED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,100,Outside,Residence,,,525779,626803,-54.684320,179.793276,"5.681036, -58.110617",Tamil Nadu Zone,Coimbatore Police Station,M,<18,Black,18-24,White,F,19,5,150
7023578482,2020-04-28,03:05:28,2021-05-31,13:07:57,2023-09-22,325,Dowry Death,314,Cyber Crime,ATTEMPTED,FELONY,Bihar Police,Bihar,83,Inside,Park,,,856259,711365,69.831289,129.700831,"-52.325965, 20.055343",Bihar Zone,Patna Police Station,F,25-44,Other Asian,<18,Indian,F,23,1,146
3311108486,2022-07-17,09:04:04,2023-06-21,01:11:26,2024-01-28,734,Domestic Violence,742,Theft,ATTEMPTED,MISDEMEANOR,Delhi Police,Delhi,56,Outside,Park,,,826378,837974,35.1410865,81.701373,"-18.869190, 76.552222",Delhi Zone,New Delhi Police Station,F,65+,Indian,25-44,Black,F,24,8,93
9925059943,2022-11-18,20:11:41,2022-02-09,00:17:28,2024-08-18,940,Vehicle Theft,628,Fraud,ATTEMPTED,MISDEMEANOR,Gujarat Police,Gujarat,33,Inside,Public Transport,,,700033,523472,-1.680857,62.702939,"-24.067272, -42.839399",Gujarat Zone,Surat Police Station,M,45-64,Other Asian,18-24,White,M,3,3,191
1172793949,2020-10-29,06:27:35,2022-03-27,00:30:02,2023-04-05,906,Vehicle Theft,737,Domestic Violence,ATTEMPTED,FELONY,West Bengal Police,West Bengal,77,Outside,Street,,,866887,931376,-17.740737,178.755787,"37.3373365, -158.498707",West Bengal Zone,Kolkata Police Station,F,45-64,Indian,45-64,Indian,F,6,10,52
5189178009,2024-03-31,16:02:13,2023-06-03,18:19:12,2022-03-11,615,Drug Trafficking,265,Vehicle Theft,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,35,Outside,Public Transport,,,737823,511574,-69.9874755,155.643086,"69.3114325, -85.989894",Uttar Pradesh Zone,Noida Police Station,M,65+,Black,45-64,White,M,15,1,131
7756535757,2024-09-13,01:37:18,2020-06-03,22:31:41,2020-12-29,365,Drug Trafficking,990,Fraud,COMPLETED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,15,Inside,Commercial,,,928468,733788,35.9702335,96.543221,"53.104564, 130.490177",Uttar Pradesh Zone,Noida Police Station,F,65+,White,25-44,Black,F,10,10,50
3956993241,2023-03-28,12:31:33,2022-09-14,19:53:40,2022-09-01,988,Cyber Crime,824,Domestic Violence,COMPLETED,FELONY,Tamil Nadu Police,Tamil Nadu,25,Outside,Residence,,,521172,750566,67.537966,32.929035,"15.8656645, 105.651163",Tamil Nadu Zone,Coimbatore Police Station,F,45-64,Black,18-24,Indian,M,21,13,160
1769424044,2024-08-28,21:10:07,2020-09-29,01:27:50,2021-06-09,421,Vehicle Theft,516,Dowry Death,COMPLETED,VIOLATION,Karnataka Police,Karnataka,28,Inside,Street,,,519922,861982,24.136515,1.958277,"54.709776, 136.582069",Karnataka Zone,Hubli Police Station,F,45-64,Black,<18,Indian,F,6,2,187
7490219426,2022-03-06,00:43:03,2023-08-15,19:27:05,2023-05-08,101,Drug Trafficking,487,Domestic Violence,ATTEMPTED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,60,Outside,Residence,,,643649,597609,-57.567278,23.013634,"25.347278, 114.800035",Uttar Pradesh Zone,Noida Police Station,F,65+,Indian,25-44,Black,F,24,19,140
4040452220,2024-08-15,08:26:20,2024-05-28,20:49:39,2021-07-07,151,Cyber Crime,967,Fraud,COMPLETED,FELONY,Delhi Police,Delhi,62,Outside,Residence,,,730047,511346,48.778742,-8.815032,"74.2359315, 45.059202",Delhi Zone,Saket Police Station,F,18-24,Indian,65+,White,F,14,7,73
1999414566,2020-08-30,17:22:58,2022-05-09,15:02:49,2020-12-27,354,Dowry Death,621,Dowry Death,ATTEMPTED,FELONY,Bihar Police,Bihar,23,Inside,Public Transport,,,801146,617047,75.0277135,-65.527412,"20.097095, 21.979068",Bihar Zone,Gaya Police Station,F,25-44,Other Asian,45-64,Indian,M,6,18,198
6854002940,2020-07-19,16:28:44,2021-08-20,01:13:33,2021-02-26,361,Domestic Violence,300,Drug Trafficking,COMPLETED,VIOLATION,West Bengal Police,West Bengal,82,Outside,Street,,,571358,638887,-10.029923,34.824118,"-80.3269875, -145.217160",West Bengal Zone,Siliguri Police Station,F,65+,Indian,<18,Other Asian,M,8,5,126
5849974942,2020-12-02,18:44:53,2024-07-11,13:29:50,2020-05-15,640,Drug Trafficking,904,Fraud,COMPLETED,FELONY,Delhi Police,Delhi,10,Outside,Street,,,986226,738681,60.895220,84.503911,"-23.581880, -147.060046",Delhi Zone,New Delhi Police Station,M,<18,Other Asian,<18,Black,M,19,12,112
6369484640,2020-03-06,05:39:30,2023-03-28,07:05:02,2021-06-19,730,Dowry Death,511,Fraud,ATTEMPTED,FELONY,West Bengal Police,West Bengal,63,Outside,Public Transport,,,671475,973799,-67.2574475,-145.470767,"36.6228385, 7.502035",West Bengal Zone,Kolkata Police Station,M,25-44,Black,65+,Other Asian,F,1,5,13
7554944574,2020-09-08,01:13:10,2024-08-10,21:04:11,2023-06-09,173,Dowry Death,212,Theft,COMPLETED,VIOLATION,Bihar Police,Bihar,84,Inside,Residence,,,890916,799823,-52.137574,26.586604,"-31.4274385, 29.553304",Bihar Zone,Patna Police Station,M,65+,Indian,18-24,Other Asian,M,19,9,93
2292327141,2021-02-05,02:10:25,2020-08-23,22:11:55,2024-05-24,402,Kidnapping,696,Vehicle Theft,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,9,Inside,Commercial,,,855040,685910,-59.4684195,-134.015355,"61.654606, 15.158022",Uttar Pradesh Zone,Lucknow Police Station,F,<18,Black,18-24,Other Asian,F,2,3,155
4676015427,2022-11-24,05:25:05,2023-12-24,18:19:44,2024-03-29,330,Dowry Death,142,Domestic Violence,ATTEMPTED,VIOLATION,West Bengal Police,West Bengal,33,Outside,Public Transport,,,556581,794951,-59.476299,-106.219633,"0.856262, -148.188157",West Bengal Zone,Siliguri Police Station,M,65+,Indian,65+,Indian,F,24,20,92
2081153138,2020-10-03,17:27:11,2023-11-05,14:56:41,2022-05-08,518,Dowry Death,134,Fraud,ATTEMPTED,MISDEMEANOR,Gujarat Police,Gujarat,70,Inside,Street,,,673808,814372,72.5030515,149.375847,"-83.469709, -138.345550",Gujarat Zone,Ahmedabad Police Station,F,45-64,Other Asian,18-24,White,M,9,17,48
5636285525,2023-10-26,19:29:40,2021-05-04,07:53:11,2021-05-27,223,Dowry Death,277,Theft,COMPLETED,VIOLATION,Karnataka Police,Karnataka,12,Outside,Public Transport,,,937166,975120,16.541160,-35.841641,"82.8988815, 148.634251",Karnataka Zone,Hubli Police Station,M,<18,Other Asian,45-64,Indian,M,2,8,135
8877898045,2021-09-13,18:38:55,2022-02-11,01:08:26,2022-07-07,839,Assault,710,Drug Trafficking,ATTEMPTED,FELONY,Gujarat Police,Gujarat,14,Inside,Commercial,,,665684,627330,29.1286605,-134.853392,"-47.4857955, 12.047329",Gujarat Zone,Vadodara Police Station,M,<18,White,18-24,Other Asian,F,25,4,123
7386955180,2020-12-24,18:42:36,2020-02-11,08:18:11,2021-06-16,603,Kidnapping,162,Dowry Death,ATTEMPTED,VIOLATION,Tamil Nadu Police,Tamil Nadu,69,Inside,Public Transport,Coimbatore,,576164,765097,55.5924175,-38.356230,"-58.265998, 2.240457",Tamil Nadu Zone,Coimbatore Police Station,M,45-64,Other Asian,<18,White,M,23,6,118
4097459220,2023-08-15,04:19:37,2020-08-18,05:42:51,2021-04-26,556,Assault,232,Drug Trafficking,COMPLETED,FELONY,Maharashtra Police,Maharashtra,91,Inside,Public Transport,,,870363,571029,77.9281185,-20.096408,"-87.6283805, 54.950581",Maharashtra Zone,Mumbai Police Station,M,18-24,Other Asian,45-64,White,F,19,16,196
279803205,2023-05-29,03:28:08,2023-12-07,13:38:56,2020-12-11,197,Theft,989,Drug Trafficking,ATTEMPTED,MISDEMEANOR,Bihar Police,Bihar,33,Inside,Commercial,Gaya,,514457,747044,44.0992865,135.084135,"-7.5092885, 174.244863",Bihar Zone,Gaya Police Station,F,<18,Indian,65+,Other Asian,M,19,10,35
3794668178,2021-11-09,12:47:20,2024-10-28,08:01:24,2021-06-26,221,Drug Trafficking,591,Dowry Death,ATTEMPTED,MISDEMEANOR,Maharashtra Police,Maharashtra,55,Outside,Street,,,891082,937933,48.8268645,87.613580,"-86.9513495, -97.740364",Maharashtra Zone,Nagpur Police Station,F,25-44,White,25-44,Other Asian,F,24,18,18
1279332803,2023-08-23,18:27:56,2020-06-11,15:07:19,2020-05-07,506,Cyber Crime,730,Domestic Violence,COMPLETED,FELONY,Karnataka Police,Karnataka,48,Inside,Commercial,,,502073,627034,44.797604,27.299925,"65.469252, 66.187312",Karnataka Zone,Hubli Police Station,F,45-64,White,<18,Indian,M,12,3,31
9198975205,2024-03-26,21:45:34,2022-03-22,03:34:57,2022-10-05,237,Dowry Death,727,Domestic Violence,ATTEMPTED,VIOLATION,Delhi Police,Delhi,34,Inside,Commercial,,,957581,861818,-47.9469955,-167.399814,"86.230741, 82.332397",Delhi Zone,New Delhi Police Station,F,18-24,Indian,65+,White,F,9,3,160
7793003924,2023-02-07,02:41:21,2024-03-05,17:55:19,2023-06-22,663,Dowry Death,723,Murder,COMPLETED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,8,Inside,Commercial,,,987542,842972,-87.293572,38.655962,"-57.017753, -139.102478",Tamil Nadu Zone,Chennai Police Station,F,<18,White,<18,Other Asian,M,8,14,195
811414426,2024-03-12,03:22:42,2023-02-13,21:08:46,2020-07-04,747,Domestic Violence,646,Kidnapping,COMPLETED,VIOLATION,Delhi Police,Delhi,45,Inside,Public Transport,,,823367,856786,46.8228625,-133.829421,"59.9369585, 166.589378",Delhi Zone,Saket Police Station,M,65+,White,<18,Indian,M,11,19,178
2379438803,2022-06-14,19:01:15,2024-06-23,00:39:52,2024-05-21,631,Assault,344,Assault,COMPLETED,VIOLATION,Bihar Police,Bihar,80,Outside,Residence,,,819360,501792,74.446719,-28.733999,"23.8988395, -30.895297",Bihar Zone,Patna Police Station,M,45-64,Other Asian,45-64,White,F,8,20,6
2723551392,2023-02-21,19:50:05,2021-07-11,10:31:52,2023-05-07,369,Dowry Death,600,Fraud,ATTEMPTED,FELONY,Bihar Police,Bihar,79,Outside,Street,,,709902,905366,41.503836,-178.665005,"-23.279703, -87.969374",Bihar Zone,Patna Police Station,F,45-64,Black,<18,White,F,18,8,116
7115375809,2023-06-22,21:10:24,2022-09-17,08:04:47,2022-08-26,428,Drug Trafficking,715,Murder,ATTEMPTED,VIOLATION,Karnataka Police,Karnataka,24,Outside,Residence,,,586430,559282,49.657781,-10.881366,"53.508969, -82.237296",Karnataka Zone,Bangalore Police Station,F,18-24,Other Asian,25-44,Indian,F,7,5,11
8181102077,2020-02-02,02:11:54,2020-03-16,01:47:40,2021-04-12,160,Drug Trafficking,514,Theft,ATTEMPTED,VIOLATION,Punjab Police,Punjab,81,Outside,Street,Amritsar,,530279,592453,-60.3812495,159.322175,"-87.3471035, -71.275715",Punjab Zone,Amritsar Police Station,M,<18,Indian,18-24,White,M,14,6,28
3043817556,2020-09-18,19:17:54,2021-03-23,03:14:51,2023-10-26,326,Vehicle Theft,244,Assault,COMPLETED,MISDEMEANOR,Rajasthan Police,Rajasthan,15,Inside,Park,,,610654,966886,86.935937,128.951270,"35.552048, 0.734021",Rajasthan Zone,Jaipur Police Station,M,25-44,White,65+,White,F,12,3,156
7594584964,2021-04-06,11:18:40,2021-12-08,02:49:48,2021-01-28,964,Dowry Death,801,Dowry Death,ATTEMPTED,VIOLATION,Bihar Police,Bihar,57,Inside,Street,Patna,,699046,841826,-48.5137455,132.844871,"-3.1993525, 74.122637",Bihar Zone,Patna Police Station,F,45-64,Black,<18,White,F,25,3,34
5425651409,2023-10-26,03:27:47,2024-04-23,22:00:57,2023-07-28,663,Kidnapping,448,Assault,COMPLETED,VIOLATION,Karnataka Police,Karnataka,40,Outside,Residence,,,803784,894409,-54.212876,-94.078568,"-67.642615, -104.423406",Karnataka Zone,Mysore Police Station,F,45-64,Other Asian,45-64,Other Asian,M,9,14,29
8867273969,2022-02-14,19:08:13,2023-01-21,17:24:01,2020-03-17,805,Fraud,492,Assault,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,16,Inside,Residence,,,690166,826079,63.990464,-83.423631,"-74.365673, 129.285588",Bihar Zone,Gaya Police Station,M,18-24,White,65+,Other Asian,F,20,3,192
9037744634,2024-02-25,22:10:33,2021-06-03,14:16:15,2021-10-06,124,Fraud,508,Drug Trafficking,COMPLETED,VIOLATION,Rajasthan Police,Rajasthan,40,Outside,Residence,,,858658,504739,-75.220255,20.285924,"83.9795605, -104.501592",Rajasthan Zone,Jaipur Police Station,M,25-44,Indian,65+,Indian,M,13,10,126
404230740,2020-02-03,21:07:29,2022-11-12,12:03:07,2022-05-04,293,Assault,371,Murder,ATTEMPTED,FELONY,Punjab Police,Punjab,39,Inside,Public Transport,,,616477,808205,-17.767950,117.070155,"-21.254142, -133.655120",Punjab Zone,Jalandhar Police Station,M,<18,White,18-24,Other Asian,F,19,16,132
7384325541,2024-02-19,23:44:52,2021-06-17,00:18:28,2022-02-26,322,Fraud,517,Assault,ATTEMPTED,MISDEMEANOR,Gujarat Police,Gujarat,64,Outside,Park,,,575814,904282,-28.873756,-32.615484,"31.3093625, 20.844580",Gujarat Zone,Ahmedabad Police Station,F,25-44,Indian,25-44,Other Asian,F,17,13,131
8924555279,2023-06-13,13:46:54,2020-01-21,04:20:35,2022-07-06,207,Domestic Violence,403,Theft,COMPLETED,VIOLATION,Punjab Police,Punjab,100,Inside,Public Transport,,,696167,819810,60.817369,-0.519948,"74.118031, 120.509335",Punjab Zone,Jalandhar Police Station,F,65+,Black,65+,Black,F,8,10,76
